id,name,resource,total_comments,average_completion_rate,negative,positive,neutral,num_users,course_classification
C_784387,透视学,57,1.0,0.655650632739341,0.0,0.0,0.0,2870,normal
C_759048,走近核科学技术,39,1.0,0.655650632739341,0.0,0.0,0.0,291,bad
C_785161,容积式压缩机原理,80,6.0,0.9193548387096774,1.0,0.0,5.0,641,good
C_786471,化工系统工程,58,1.0,0.5884982638888888,0.0,1.0,0.0,7917,good
C_786631,EDA技术与应用,67,606.0,0.8404290670265728,3.0,10.0,593.0,8193,good
C_788547,单片机原理及应用,166,627.0,0.7340419596370023,4.0,581.0,42.0,4197,good
C_788565,五分钟轻松搞定职场礼仪,139,7.0,0.655650632739341,2.0,1.0,4.0,3016,bad
C_789278,游戏分析与评测,120,28.0,0.655650632739341,15.0,2.0,11.0,12406,bad
C_789961,Studio测试资源勿删   ,50,6.0,0.1818181818181818,0.0,2.0,4.0,46,bad
C_791424,生理与遗传学基础,61,29.0,0.5954614651376423,2.0,20.0,7.0,724,good
C_791738,水彩画,62,72.0,0.655650632739341,2.0,61.0,9.0,2720,good
C_791822,走进中国传统造物的审美世界,59,1.0,0.655650632739341,0.0,0.0,0.0,480,bad
C_770784,经济学原理,287,24.0,0.655650632739341,0.0,5.0,19.0,24497,good
C_793017,安保防卫与控制,42,67.0,0.655650632739341,2.0,54.0,11.0,11074,good
C_797404,白酒品评与酒体设计,86,9551.0,0.7835319805281094,38.0,75.0,9438.0,8984,good
C_797853,民法总则原理拓展,153,373.0,0.489523618273756,1.0,334.0,38.0,4438,good
C_797919,舌尖上的微生物,24,2.0,0.655650632739341,0.0,0.0,2.0,647,bad
C_798690,东北亚安全局势,50,2298.0,0.655650632739341,30.0,305.0,1963.0,5278,good
C_799778,身边的物理化学,73,1.0,0.655650632739341,0.0,0.0,0.0,702,normal
C_799783,工程力学,145,5.0,0.8251264848805746,0.0,1.0,4.0,9776,good
C_799791,无机与分析化学,170,6.0,0.6721598008866219,0.0,3.0,3.0,3739,good
C_799796,大学物理1 (力学、热学),202,4.0,0.655650632739341,0.0,3.0,1.0,25028,good
C_799800,大学物理2 (电磁学、光学和量子物理),229,8.0,0.5813682157685968,0.0,2.0,6.0,8529,good
C_799931,人文数学,35,1.0,0.655650632739341,0.0,0.0,0.0,22116,normal
C_800267,机械原理,147,1.0,0.655650632739341,0.0,0.0,0.0,1801,normal
C_800360,文化人类学入门与导读,37,1.0,0.655650632739341,0.0,0.0,0.0,10069,normal
C_800391,网店运营,104,129.0,0.655650632739341,2.0,42.0,85.0,3288,good
C_801446,公共危机治理,57,1.0,0.655650632739341,0.0,0.0,0.0,657,bad
C_801443,世界跨文化交流,124,3.0,0.7425068655791466,1.0,1.0,1.0,2508,good
C_808528,化学微观世界导论,35,1618.0,0.8708286123242792,1.0,1.0,1616.0,19988,good
C_808529,给水排水管道工程,76,1.0,0.655650632739341,0.0,0.0,0.0,7387,normal
C_808534,基础日语（一）,150,248.0,0.655650632739341,41.0,95.0,112.0,7569,good
C_797938,娱乐产业运营系列讲座,92,4.0,0.655650632739341,0.0,2.0,2.0,4271,good
C_808654,计算机控制导论,82,1.0,0.655650632739341,0.0,0.0,0.0,9846,normal
C_810349,网球运动学与练,52,4144.0,0.655650632739341,77.0,1563.0,2504.0,9155,good
C_810834,高分子物理,169,1.0,0.655650632739341,0.0,0.0,0.0,367,normal
C_813182,有机化学（双语）,139,1.0,0.655650632739341,0.0,0.0,0.0,1251,normal
C_813290,西语国家国情文化概况,64,5.0,0.655650632739341,0.0,5.0,0.0,947,good
C_813262,机械制图与计算机绘图,134,1108.0,0.8190885795962306,9.0,87.0,1012.0,4957,good
C_813434,汉字书写,42,3.0,0.655650632739341,2.0,1.0,0.0,6058,bad
C_789833,新闻学基础：历史与理论,44,1.0,0.655650632739341,0.0,1.0,0.0,4040,good
C_813501,汽车是怎么造出来的,96,1025.0,0.655650632739341,3.0,938.0,84.0,1681,good
C_813497,环境毒理学,55,10.0,0.655650632739341,0.0,9.0,1.0,341,good
C_814381,石油地质基础,65,1.0,0.655650632739341,0.0,0.0,0.0,79,bad
C_814402,国际商务管理,29,1.0,0.655650632739341,0.0,0.0,0.0,13248,normal
C_680836,组织行为学——如何有效管理员工行为,152,1.0,0.655650632739341,0.0,0.0,0.0,5254,normal
C_817148,架空输电线路设计,88,48.0,0.655650632739341,0.0,42.0,6.0,10574,good
C_813491,社交礼仪,45,56.0,0.655650632739341,1.0,49.0,6.0,3091,good
C_817691,新视野大学英语,85,126.0,0.6545423011526262,2.0,4.0,120.0,18215,good
C_819279,固体废物处理与处置,94,453.0,0.655650632739341,10.0,367.0,76.0,1569,good
C_819285,太空生存,42,1.0,0.655650632739341,0.0,0.0,0.0,16458,normal
C_819290,毕业论文写作,37,1.0,0.655650632739341,0.0,0.0,0.0,7926,normal
C_819191,行政诉讼法,60,1.0,0.655650632739341,0.0,0.0,0.0,1509,normal
C_823300,大学计算机教程,226,1.0,0.7770489166405972,0.0,0.0,0.0,3095,good
C_823302,工程燃烧学,96,1.0,0.655650632739341,0.0,0.0,0.0,9497,normal
C_823308,C程序设计案例教程（基础）,167,161.0,0.7320800582124579,10.0,10.0,141.0,6093,good
C_823309,供配电技术,89,111.0,0.655650632739341,4.0,62.0,45.0,1184,good
C_823315,渗流力学,104,33.0,0.7699236794618728,1.0,4.0,28.0,6535,good
C_823317,空调技术,93,1.0,0.655650632739341,0.0,0.0,0.0,1246,normal
C_823327,C语言程序设计基础,52,120.0,0.6359134471578621,0.0,11.0,109.0,2587,normal
C_823326,软件开发实训--动态网站开发,120,29.0,0.655650632739341,1.0,8.0,20.0,1605,good
C_766192,教师职业发展论,131,186.0,0.655650632739341,6.0,26.0,154.0,1525,good
C_697301,教师职业道德,79,465.0,0.8275513336742034,0.0,2.0,463.0,5370,good
C_696960,教师信息技术应用能力提升,67,1.0,0.655650632739341,0.0,0.0,0.0,47,bad
C_825821,跆拳道,35,1.0,0.7012422360248446,0.0,0.0,1.0,2175,normal
C_825822,现代遥感技术基础,49,1.0,0.655650632739341,0.0,0.0,0.0,7545,normal
C_825824,机械设计,140,1.0,0.655650632739341,0.0,0.0,0.0,591,normal
C_825832,2019年研究生学术与职业素养讲座,32,5.0,0.655650632739341,0.0,2.0,3.0,577,good
C_837228,C语言程序设计,99,14.0,0.655650632739341,3.0,11.0,0.0,869,good
C_837690,低频电子线路,50,50.0,0.6982288594864677,1.0,37.0,12.0,996,good
C_837698,误差理论与测量平差,137,1.0,0.9036551382940072,0.0,0.0,0.0,595,good
C_837708,东南亚南亚商务,60,1.0,0.655650632739341,0.0,0.0,0.0,582,bad
C_837735,汽车发动机原理,105,2.0,0.655650632739341,0.0,2.0,0.0,6912,good
C_837746,铸钢件铸造技术,122,1.0,0.5833333333333334,0.0,0.0,0.0,59,bad
C_837980,大学英语（一）,66,2.0,0.655650632739341,0.0,0.0,2.0,3003,normal
C_837985,马克思主义基本原理概论,62,1.0,0.655650632739341,0.0,0.0,0.0,7233,normal
C_837991,对外汉语课堂教学设计,96,1.0,0.655650632739341,0.0,0.0,0.0,819,normal
C_840084,讲中国教育故事  悟中华教育智慧,42,586.0,0.655650632739341,11.0,291.0,284.0,31568,good
C_840087,日语概论,105,2.0,0.655650632739341,0.0,0.0,2.0,3292,normal
C_840089,工程热力学,63,3.0,0.655650632739341,0.0,0.0,3.0,395,bad
C_697035,信息素养与终身学习,212,6.0,0.655650632739341,2.0,1.0,3.0,1862,bad
C_842836,化学反应工程,102,1.0,0.655650632739341,0.0,0.0,0.0,643,normal
C_681684,单片机原理及应用,95,1.0,0.655650632739341,0.0,0.0,0.0,2902,normal
C_845673,信息技术与课程整合,43,1.0,0.9590909090909092,0.0,0.0,0.0,7142,good
C_845674,经济学视角看城市,59,26.0,0.655650632739341,1.0,17.0,8.0,17538,good
C_845947,毛泽东思想和中国特色社会主义理论体系概论,164,110.0,0.655650632739341,4.0,3.0,103.0,5591,normal
C_845950,高等数学,212,731.0,0.7579923007913966,69.0,187.0,475.0,24720,good
C_851358,沟通理论与技巧,60,1.0,0.655650632739341,0.0,0.0,0.0,1848,normal
C_851364,轮滑基础教程,35,1.0,0.655650632739341,0.0,0.0,0.0,866,bad
C_854839,微观经济学,85,1.0,0.655650632739341,0.0,1.0,0.0,22975,good
C_854846,光学,138,6.0,0.5357456993692948,1.0,1.0,4.0,2339,bad
C_854854,水力学,138,53.0,0.7827824475230974,2.0,1.0,50.0,2983,good
C_854862,应对气候变化的中国视角,92,11.0,0.655650632739341,0.0,0.0,11.0,1638,normal
C_854868,法学高级入门,25,1.0,0.655650632739341,0.0,0.0,0.0,5580,normal
C_854871,VC++面向对象与可视化程序设计（上）：Windows编程基础,43,1.0,0.655650632739341,0.0,0.0,1.0,4183,normal
C_854898,Numerical Analysis,65,1.0,0.655650632739341,0.0,0.0,0.0,96,bad
C_854900,Cultural Psychology,134,1.0,0.0,0.0,0.0,0.0,67,bad
C_854901,设计思维,31,1.0,0.655650632739341,0.0,0.0,0.0,1435,bad
C_854902,产业生态学 Industrial ecology,89,1.0,0.655650632739341,0.0,0.0,0.0,276,normal
C_854870,VC++面向对象与可视化程序设计（下）：MFC编程基础,59,1.0,0.655650632739341,1.0,0.0,0.0,2829,bad
C_854855,教育学导引,48,2.0,0.655650632739341,0.0,0.0,2.0,5098,normal
C_855431,Introduction to Quantitative Investing,19,1.0,0.7352941176470589,0.0,0.0,0.0,99,normal
C_857823,宏观经济学,55,43.0,0.655650632739341,0.0,12.0,31.0,11567,good
C_857825,市场营销：网络时代的超越竞争,69,1.0,0.655650632739341,0.0,0.0,0.0,2591,normal
C_854667,会计信息系统,420,1.0,0.655650632739341,0.0,0.0,0.0,896,good
C_859519,汽车发动机构造,54,134.0,0.655650632739341,9.0,79.0,46.0,3965,good
C_859557,建设工程招投标与合同管理,83,1.0,0.655650632739341,0.0,0.0,0.0,3146,normal
C_862963,数字电路与逻辑设计实验,36,1.0,0.655650632739341,0.0,0.0,0.0,13594,normal
C_865842,Java程序设计基础,60,12.0,0.655650632739341,1.0,0.0,11.0,14692,bad
C_866151,推销与谈判,70,1.0,0.655650632739341,0.0,0.0,0.0,2648,normal
C_866164,建筑冷热源,108,1.0,0.655650632739341,0.0,0.0,0.0,16426,normal
C_866175,电工电子技术,70,49.0,0.655650632739341,2.0,24.0,23.0,935,good
C_866182,中学美术教学设计,115,1.0,0.8954840779658298,0.0,0.0,0.0,9966,good
C_866764,思想道德修养与法律基础,118,3972.0,0.655650632739341,103.0,409.0,3460.0,9228,good
C_866770,计算机程序设计基础（先修课）,206,1.0,0.8913043478260869,0.0,0.0,0.0,1063,good
C_873858,固体物理导论,31,2.0,0.655650632739341,0.0,1.0,1.0,882,good
C_873860,化工原理,88,143.0,0.655650632739341,5.0,63.0,75.0,2549,good
C_873864,实用日语会话（Practical Japanese Conversation）,55,4.0,0.655650632739341,1.0,3.0,0.0,26266,good
C_875624,时尚与可持续发展——了解瞬息万变的奢侈品行业,33,43.0,0.5472739820565907,6.0,14.0,23.0,3171,normal
C_876689,压铸工艺及模具设计,80,2.0,0.655650632739341,0.0,2.0,0.0,554,good
C_876705,探秘《说文解字》中的古代文化,64,1.0,0.655650632739341,0.0,0.0,0.0,4434,normal
C_876706,建筑施工技术,152,42.0,0.655650632739341,0.0,39.0,3.0,2688,good
C_876708,管理沟通实务,59,31.0,0.655650632739341,0.0,24.0,7.0,5064,good
C_876710,一元微积分,206,1.0,0.655650632739341,0.0,0.0,0.0,805,normal
C_876711,多元微积分,198,1.0,0.655650632739341,0.0,0.0,0.0,2517,normal
C_876712,材料成形技术基础,163,1.0,0.655650632739341,0.0,0.0,0.0,1811,normal
C_879040,经济学原理（宏观部分）,88,387.0,0.655650632739341,16.0,34.0,337.0,24500,good
C_879045,中外比较文学研究专题,57,3.0,0.655650632739341,0.0,0.0,3.0,16004,normal
C_879050,机械制造工程训练,131,1.0,0.655650632739341,0.0,0.0,0.0,5532,normal
C_879054,明·园境赏析：明代11佳园,107,129.0,0.655650632739341,0.0,56.0,73.0,19871,good
C_879069,电力系统分析,65,10.0,0.4850170662670662,0.0,3.0,7.0,1811,good
C_879073,10分钟学民法,72,11.0,0.655650632739341,0.0,9.0,2.0,2056,good
C_879074,基础会计,46,68.0,0.655650632739341,3.0,38.0,27.0,4297,good
C_879093,广告不疯狂——中外优秀广告赏析,73,32.0,0.655650632739341,1.0,4.0,27.0,13078,good
C_879104,基础工程学,60,48.0,0.655650632739341,3.0,3.0,42.0,1157,bad
C_881112,企业管理,71,21.0,0.655650632739341,0.0,14.0,7.0,1219,good
C_881424,2014年清华大学研究生学位论文答辩（一）,150,1.0,0.655650632739341,0.0,0.0,0.0,2317,normal
C_881436,2015年清华大学研究生学位论文答辩（一）,45,5.0,0.655650632739341,0.0,4.0,1.0,2912,good
C_881453,2015年清华大学研究生学位论文答辩（二）,52,7.0,0.655650632739341,2.0,1.0,4.0,3639,bad
C_881456,2016年清华大学研究生学位论文答辩（一）,63,1.0,0.655650632739341,0.0,0.0,0.0,2636,normal
C_881462,2016年清华大学研究生学位论文答辩（二）,51,1.0,0.655650632739341,0.0,0.0,0.0,1776,bad
C_881478,2017年清华大学研究生学位论文答辩（一）,37,20.0,0.655650632739341,5.0,7.0,8.0,9672,good
C_881480,2017年清华大学研究生学位论文答辩（二）,15,1.0,0.655650632739341,0.0,1.0,0.0,1995,good
C_881485,行云流水——工科的中文写作,45,42.0,0.655650632739341,2.0,16.0,24.0,16165,good
C_881704,自动控制原理,83,369.0,0.655650632739341,66.0,73.0,230.0,899,normal
C_882596,大学物理实验,47,1.0,0.655650632739341,0.0,0.0,1.0,9354,normal
C_883229,数字电子技术,102,10.0,0.6063292634882805,3.0,4.0,3.0,1057,normal
C_883372,计算几何,1104,40.0,0.7380358916910188,6.0,7.0,27.0,3061,good
C_887098,大美川剧,30,3.0,0.655650632739341,0.0,0.0,3.0,1433,bad
C_887099,税费计算与申报,114,1.0,0.655650632739341,0.0,0.0,0.0,1436,normal
C_887101,市场调研与数据分析,202,2.0,0.8973859649122807,0.0,1.0,1.0,3328,good
C_887144,机械原理,124,1.0,0.655650632739341,0.0,0.0,0.0,318,normal
C_890125,体育统计学与SPSS案例解析,46,57.0,0.6526794825111176,4.0,4.0,49.0,3782,normal
C_890220,内科学-心血管疾病,39,1.0,0.655650632739341,0.0,0.0,0.0,24221,normal
C_890259,企业战略管理,61,48.0,0.655650632739341,0.0,7.0,41.0,5288,good
C_890276,2014年清华大学研究生学位论文答辩（二）,75,1.0,0.655650632739341,0.0,0.0,0.0,1449,normal
C_893222,逻辑学,70,18.0,0.7557005463005414,5.0,10.0,3.0,2397,good
C_893808,水工建筑物,79,1.0,0.655650632739341,0.0,0.0,0.0,632,normal
C_893813,石油工业概论,69,1.0,0.655650632739341,0.0,0.0,0.0,531,bad
C_893818,农村电商新媒体营销,57,160.0,0.655650632739341,3.0,41.0,116.0,1189,good
C_893822,康复护理学,86,88.0,0.655650632739341,0.0,3.0,85.0,3090,normal
C_681731,金融科技与量化分析,55,1.0,0.655650632739341,0.0,0.0,0.0,50,bad
C_894541,经济学,24,1.0,0.655650632739341,0.0,0.0,1.0,1105,bad
C_898276,反应器操作与控制,64,313.0,0.655650632739341,3.0,48.0,262.0,323,good
C_898292,高职体育与健康,59,1.0,0.9699248120300752,0.0,0.0,0.0,3646,good
C_898298,常用法律案例分析,64,1.0,0.655650632739341,0.0,0.0,0.0,3685,normal
C_898310,物联网工程导论,38,1.0,0.655650632739341,0.0,0.0,0.0,14147,normal
C_898312,环境监测,65,1.0,0.655650632739341,0.0,0.0,0.0,858,bad
C_898322,国际贸易实务,48,4.0,0.655650632739341,1.0,1.0,2.0,795,bad
C_898349,计算机程序设计基础,91,1.0,0.655650632739341,0.0,0.0,0.0,10577,normal
C_901922,构型设计制图,137,1.0,0.7123090866968377,0.0,0.0,1.0,1190,normal
C_901958,素描与体验——原理与形式研究,25,1.0,0.6308116998209164,0.0,0.0,1.0,882,bad
C_682816,英美概况,50,1.0,0.655650632739341,0.0,0.0,0.0,2434,normal
C_903149,传感器技术与应用,56,737.0,0.655650632739341,1.0,600.0,136.0,959,good
C_905186,创意文化与表现,57,1.0,0.655650632739341,0.0,0.0,0.0,1271,bad
C_905192,神话传说故事与中国文化,63,2.0,0.655650632739341,0.0,0.0,2.0,747,bad
C_905197,市场营销学,71,1.0,0.655650632739341,0.0,0.0,0.0,6624,normal
C_907923,数据结构,49,92.0,0.655650632739341,3.0,48.0,41.0,1187,good
C_907945,影视评论,64,9.0,0.655650632739341,1.0,1.0,7.0,720,bad
C_907948,摄影摄像艺术,50,65.0,0.655650632739341,6.0,15.0,44.0,2709,good
C_907949,纺织品印染概论,85,1.0,0.655650632739341,0.0,0.0,0.0,11698,normal
C_907951,动画视听语言,41,1.0,0.655650632739341,0.0,0.0,0.0,585,bad
C_907961,系统生理工程学,73,1.0,0.655650632739341,0.0,0.0,0.0,15901,normal
C_907964,财务分析,77,1.0,0.655650632739341,0.0,0.0,0.0,2513,normal
C_907965,旅游英语,73,110.0,0.655650632739341,12.0,43.0,55.0,2331,good
C_907968,回望中国古代文化,56,1.0,0.655650632739341,0.0,0.0,0.0,621,bad
C_908991,大众游泳,94,19.0,0.655650632739341,0.0,5.0,14.0,2285,good
C_909094,物流与供应链管理,35,30.0,0.655650632739341,4.0,2.0,24.0,3072,bad
C_909097,奥尔夫音乐教学法,28,6482.0,0.655650632739341,28.0,2686.0,3768.0,5082,good
C_909099,中药药理学-学做自己的调理师,134,1.0,0.655650632739341,0.0,0.0,0.0,5501,normal
C_909412,西班牙语入门,73,12.0,0.655650632739341,1.0,0.0,11.0,1184,bad
C_909451,资源经济学,99,2.0,0.3684210526315789,0.0,0.0,2.0,360,bad
C_909452,全球变化与可持续发展,24,1.0,0.655650632739341,0.0,0.0,0.0,32,bad
C_911131,钢结构制作与安装,104,496.0,0.655650632739341,1.0,477.0,18.0,663,good
C_911133,固定消防设施,45,7.0,0.655650632739341,1.0,0.0,6.0,563,bad
C_911159,玩转越南语-零起点快车道,76,133.0,0.655650632739341,11.0,28.0,94.0,5454,good
C_911160,Tourism Policy and Planning,59,13.0,0.655650632739341,2.0,0.0,11.0,620,bad
C_911162,微观经济学,76,1.0,0.655650632739341,0.0,0.0,0.0,3501,normal
C_911165,公共经济学：思维与拓展,51,1.0,0.655650632739341,0.0,0.0,0.0,12626,normal
C_911168,教师科学用声与声音形象塑造,71,1.0,0.655650632739341,0.0,0.0,0.0,2838,normal
C_911173,数据结构,114,1.0,0.655650632739341,0.0,0.0,0.0,2393,normal
C_911178,化学基础,71,27.0,0.655650632739341,1.0,4.0,22.0,891,good
C_911664,企业战略管理,78,9.0,0.6720235515597449,0.0,1.0,8.0,1219,good
C_911735,哈佛沃顿50堂EMBA精华课,322,1.0,0.655650632739341,0.0,0.0,0.0,178,normal
C_911738,数据库概论,120,1.0,0.655650632739341,0.0,0.0,0.0,956,normal
C_916130,非遗文化衍生品设计,57,4.0,0.655650632739341,0.0,1.0,3.0,624,good
C_916821,数字信号处理,72,1.0,0.655650632739341,0.0,0.0,0.0,699,normal
C_916824,静水救援技术训练,33,1.0,0.655650632739341,0.0,0.0,0.0,273,bad
C_916825,互换性与技术测量,55,81.0,0.655650632739341,2.0,59.0,20.0,2609,good
C_916826,玩转计算机二级—office高级修炼,114,1.0,0.655650632739341,0.0,0.0,0.0,11053,normal
C_916830,媒介道德与法规,71,48.0,0.7392857761758675,3.0,4.0,41.0,813,good
C_916833,中华古代创新名人与创新文化,55,1.0,0.655650632739341,0.0,0.0,0.0,6776,normal
C_916835,火场供水,53,1.0,0.655650632739341,0.0,0.0,1.0,597,bad
C_916838,成本会计学,71,1.0,0.655650632739341,0.0,0.0,0.0,5276,normal
C_916841,选题策划与案例分析,104,1.0,0.655650632739341,0.0,0.0,0.0,534,normal
C_916843,婴幼儿心理与行为指导,51,17.0,0.655650632739341,1.0,5.0,11.0,1926,good
C_916844,创业理论与实践,66,1.0,0.655650632739341,0.0,0.0,0.0,180,bad
C_916851,Thai on Campus,11,1.0,0.655650632739341,0.0,0.0,0.0,150,bad
C_916853,Survival Thai,16,1.0,0.655650632739341,0.0,0.0,0.0,225,bad
C_916858,中国概况 ,56,1.0,0.655650632739341,0.0,0.0,0.0,577,bad
C_917306,国际经济学,37,484.0,0.655650632739341,48.0,168.0,268.0,5549,good
C_917311,财经应用文写作,69,1764.0,0.655650632739341,14.0,735.0,1015.0,8588,good
C_919146,国画基础,50,381.0,0.655650632739341,0.0,240.0,141.0,2528,good
C_922850,现代电子系统设计,94,1.0,0.655650632739341,0.0,0.0,0.0,16294,normal
C_922860,国际航运实务（中英双语）,67,1.0,0.655650632739341,0.0,0.0,0.0,1329,normal
C_922867,C语言程序设计,166,1.0,0.655650632739341,0.0,0.0,0.0,14900,good
C_922877,计算机网络,83,4.0,0.655650632739341,0.0,4.0,0.0,2418,good
C_926163,消防救援技术训练,24,1.0,0.655650632739341,0.0,0.0,0.0,328,bad
C_926165,性行为的生物学基础,36,1.0,0.655650632739341,0.0,0.0,1.0,1010,bad
C_926175,教育学,65,214.0,0.655650632739341,8.0,14.0,192.0,6729,normal
C_676917,英语语法和写作风格,66,1.0,0.655650632739341,0.0,0.0,0.0,2719,normal
C_696946,身边的营养学,47,2.0,0.655650632739341,0.0,1.0,1.0,22317,good
C_676696,理解马克思,46,1.0,0.655650632739341,0.0,0.0,0.0,3124,normal
C_677049,中国近现代史纲要,139,1.0,0.655650632739341,0.0,0.0,0.0,68762,good
C_801420,马克思主义基本原理,144,80.0,0.5030893540217938,2.0,6.0,72.0,50848,good
C_697026,思想道德修养与法律基础,126,1.0,0.655650632739341,0.0,0.0,0.0,25066,good
C_696911,毛泽东思想和中国特色社会主义理论体系概论,146,1.0,0.655650632739341,0.0,0.0,0.0,61055,good
C_707067,食物营养与食品安全,37,1.0,0.9696969696969696,0.0,0.0,0.0,4498,good
C_697415,走进医学,118,1.0,0.655650632739341,0.0,0.0,0.0,15636,normal
